資料序,季節,組別,date,Soil temperture,Soil  water content,ndvi,Relative humidity,Wind speed,Insolation,Temperature,Wind direction,Rainfall ,River flat area,PM10MAX,PM2.5,dustday
2539,濕季,,2017/5/14,s7,s1,s4,s2,s1,s7,s6,s4,s1,s3,s3_50_75,21,0
2540,濕季,,2017/5/15,s7,s1,s4,s5,s1,s2,s6,s1,s5,s3,s2_25_50,28,0
2541,濕季,,2017/5/16,s1,s6,s4,s6,s1,s1,s2,s1,s6,s3,s3_50_75,8,0
2542,濕季,,2017/5/17,s5,s3,s4,s1,s1,s2,s5,s1,s1,s3,s3_50_75,21,0
2543,濕季,,2017/5/18,s6,s1,s4,s4,s1,s3,s6,s1,s1,s3,s3_50_75,24,0
2544,濕季,,2017/5/19,s7,s4,s4,s6,s1,s1,s5,s2,s5,s3,s3_50_75,48,0
2545,濕季,,2017/5/20,s5,s3,s4,s6,s1,s1,s5,s4,s5,s3,s3_50_75,31,0
2546,濕季,,2017/5/21,s7,s1,s4,s4,s1,s7,s6,s1,s1,s3,s3_50_75,32,0
2547,濕季,,2017/5/22,s7,s1,s4,s3,s1,s7,s6,s4,s1,s3,s3_50_75,28,0
2548,濕季,,2017/5/23,s7,s1,s4,s4,s1,s7,s6,s4,s1,s3,s2_25_50,24,0
2549,濕季,,2017/5/24,s7,s1,s4,s5,s1,s1,s6,s3,s3,s3,s2_25_50,19,0
2550,濕季,,2017/5/25,s4,s1,s4,s4,s2,s2,s5,s1,s3,s3,s2_25_50,18,0
2551,濕季,,2017/5/26,s4,s1,s4,s1,s1,s2,s5,s1,s1,s3,s3_50_75,21,0
2552,濕季,,2017/5/27,s6,s1,s4,s5,s1,s1,s5,s1,s1,s3,s3_50_75,32,0
2553,濕季,,2017/5/28,s7,s1,s4,s5,s1,s2,s6,s4,s1,s3,s3_50_75,34,0
2554,濕季,,2017/5/29,s7,s1,s4,s5,s1,s7,s6,s4,s1,s3,s3_50_75,30,0
2555,濕季,,2017/5/30,s7,s1,s4,s5,s1,s1,s6,s4,s2,s3,s2_25_50,28,0
2556,濕季,,2017/5/31,s7,s1,s4,s5,s1,s3,s6,s3,s1,s3,s2_25_50,20,0
2557,濕季,,2017/6/1,s7,s1,s4,s5,s5,s1,s6,s2,s3,s3,s3_50_75,9,0
2558,濕季,,2017/6/2,s7,s7,s4,s6,s5,s1,s6,s3,s6,s3,s2_25_50,11,0
2559,濕季,,2017/6/3,s6,s6,s4,s6,s1,s1,s6,s2,s5,s3,s2_25_50,12,0
2560,濕季,,2017/6/4,s6,s6,s4,s6,s1,s1,s6,s2,s5,s3,s3_50_75,18,0
2561,濕季,,2017/6/5,s7,s6,s4,s6,s1,s2,s6,s2,s6,s3,s3_50_75,27,0
2562,濕季,,2017/6/6,s7,s5,s4,s5,s1,s7,s6,s3,s1,s3,s2_25_50,32,0
2563,濕季,,2017/6/7,s7,s4,s4,s4,s1,s7,s6,s2,s1,s3,s2_25_50,20,0
2564,濕季,,2017/6/8,s7,s3,s4,s5,s1,s7,s6,s4,s1,s3,s5_100_125,23,0
2565,濕季,,2017/6/9,s7,s3,s4,s5,s1,s7,s6,s1,s1,s3,s3_50_75,71,0
2566,濕季,,2017/6/10,s7,s2,s4,s4,s1,s7,s6,s1,s1,s3,s2_25_50,22,0
2567,濕季,,2017/6/11,s7,s5,s4,s4,s1,s7,s6,s3,s4,s3,s2_25_50,14,0
2568,濕季,,2017/6/12,s7,s7,s4,s5,s1,s3,s6,s2,s6,s3,s4_75_100,8,0
2569,濕季,,2017/6/13,s7,s5,s4,s1,s2,s2,s6,s3,s1,s3,s2_25_50,13,0
2570,濕季,,2017/6/14,s6,s7,s4,s6,s1,s1,s6,s2,s6,s3,s2_25_50,4,0
2571,濕季,,2017/6/15,s4,s7,s4,s6,s1,s1,s5,s2,s6,s3,s2_25_50,4,0
2572,濕季,,2017/6/16,s6,s7,s4,s6,s1,s1,s6,s2,s6,s3,s2_25_50,11,0
2573,濕季,,2017/6/17,s4,s7,s4,s6,s1,s1,s5,s2,s6,s3,s2_25_50,12,0
2574,濕季,,2017/6/18,s3,s7,s4,s6,s1,s1,s5,s2,s6,s3,s2_25_50,3,0
2575,濕季,,2017/6/19,s6,s7,s4,s6,s1,s1,s6,s2,s4,s3,s2_25_50,16,0
2576,濕季,,2017/6/20,s7,s7,s4,s1,s4,s1,s6,s2,s1,s3,s3_50_75,8,0
2577,濕季,,2017/6/21,s7,s7,s4,s1,s3,s3,s6,s2,s1,s3,s2_25_50,11,0
2578,濕季,,2017/6/22,s7,s7,s4,s1,s2,s7,s6,s2,s1,s3,s2_25_50,15,0
2579,濕季,,2017/6/23,s7,s6,s4,s3,s1,s7,s6,s2,s1,s3,s2_25_50,8,0
2580,濕季,,2017/6/24,s7,s6,s4,s3,s3,s7,s6,s3,s1,s3,s2_25_50,8,0
2581,濕季,,2017/6/25,s7,s6,s4,s1,s4,s7,s6,s3,s1,s3,s2_25_50,11,0
2582,濕季,,2017/6/26,s7,s6,s4,s1,s4,s7,s6,s2,s1,s3,s2_25_50,11,0
2583,濕季,,2017/6/27,s7,s6,s4,s5,s1,s7,s6,s2,s1,s3,s2_25_50,6,0
2584,濕季,,2017/6/28,s7,s6,s4,s5,s1,s7,s6,s4,s1,s3,s2_25_50,8,0
2585,濕季,,2017/6/29,s7,s5,s4,s2,s1,s7,s6,s1,s1,s3,s2_25_50,17,0
2586,濕季,,2017/6/30,s7,s7,s4,s2,s1,s7,s6,s4,s5,s3,s2_25_50,26,0
2587,濕季,,2017/7/1,s7,s6,s4,s5,s1,s7,s6,s2,s3,s3,s2_25_50,18,0
2588,濕季,,2017/7/2,s7,s6,s4,s5,s1,s7,s6,s2,s2,s3,s2_25_50,11,0
2589,濕季,,2017/7/3,s7,s5,s4,s2,s1,s7,s6,s2,s1,s3,s2_25_50,12,0
2590,濕季,,2017/7/4,s7,s7,s4,s5,s1,s7,s6,s1,s5,s3,s2_25_50,15,0
2591,濕季,,2017/7/5,s7,s6,s4,s2,s1,s7,s6,s1,s1,s3,s2_25_50,17,0
2592,濕季,,2017/7/6,s7,s5,s4,s4,s1,s7,s6,s2,s1,s3,s3_50_75,17,0
2593,濕季,,2017/7/7,s7,s6,s4,s5,s1,s2,s6,s2,s4,s3,s2_25_50,13,0
2594,濕季,,2017/7/8,s7,s5,s4,s4,s1,s2,s6,s2,s3,s3,s2_25_50,13,0
2595,濕季,,2017/7/9,s7,s5,s4,s3,s1,s7,s6,s3,s1,s3,s2_25_50,17,0
2596,濕季,,2017/7/10,s7,s5,s4,s4,s1,s7,s6,s2,s2,s3,s2_25_50,12,0
2597,濕季,,2017/7/11,s7,s4,s4,s2,s1,s7,s6,s3,s1,s3,s2_25_50,15,0
2598,濕季,,2017/7/12,s7,s4,s4,s1,s1,s7,s6,s4,s1,s3,s2_25_50,20,0
2599,濕季,,2017/7/13,s7,s4,s4,s1,s1,s7,s6,s2,s1,s3,s3_50_75,18,0
2600,濕季,,2017/7/14,s7,s3,s4,s2,s1,s7,s6,s4,s1,s3,s2_25_50,26,0
2601,濕季,,2017/7/15,s7,s3,s4,s1,s1,s7,s6,s2,s1,s3,s2_25_50,21,0
2602,濕季,,2017/7/16,s7,s3,s4,s1,s1,s7,s6,s2,s1,s3,s3_50_75,18,0
2603,濕季,,2017/7/17,s7,s3,s4,s5,s1,s1,s6,s1,s1,s3,s3_50_75,37,0
2604,濕季,,2017/7/18,s7,s3,s4,s4,s1,s3,s6,s4,s1,s3,s3_50_75,21,0
2605,濕季,,2017/7/19,s7,s1,s4,s1,s1,s7,s6,s1,s1,s3,s2_25_50,23,0
2606,濕季,,2017/7/20,s7,s7,s4,s1,s1,s7,s6,s4,s1,s3,s2_25_50,22,0
2607,濕季,,2017/7/21,s7,s7,s4,s1,s1,s7,s6,s4,s1,s3,s3_50_75,20,0
2608,濕季,,2017/7/22,s7,s7,s4,s2,s1,s1,s6,s1,s1,s3,s3_50_75,31,0
2609,濕季,,2017/7/23,s7,s7,s4,s1,s1,s7,s6,s4,s1,s3,s3_50_75,32,0
2610,濕季,,2017/7/24,s7,s7,s4,s2,s1,s7,s6,s4,s1,s3,s3_50_75,22,0
2611,濕季,,2017/7/25,s5,s7,s4,s1,s1,s7,s6,s4,s1,s3,s3_50_75,21,0
2612,濕季,,2017/7/26,s6,s7,s4,s3,s1,s7,s6,s1,s2,s3,s2_25_50,23,0
2613,濕季,,2017/7/27,s7,s7,s4,s1,s1,s7,s6,s1,s1,s3,s3_50_75,21,0
2614,濕季,,2017/7/28,s7,s7,s4,s1,s1,s2,s6,s4,s1,s3,s3_50_75,33,0
2615,濕季,,2017/7/29,s7,s7,s4,s5,s1,s1,s6,s1,s6,s3,s2_25_50,46,0
2616,濕季,,2017/7/30,s7,s7,s4,s5,s1,s1,s6,s1,s6,s3,s2_25_50,6,0
2617,濕季,,2017/7/31,s6,s7,s4,s6,s3,s1,s6,s2,s6,s3,s2_25_50,15,0
2618,濕季,,2017/8/1,s7,s7,s4,s3,s1,s1,s6,s2,s1,s3,s2_25_50,11,0
2619,濕季,,2017/8/2,s7,s7,s4,s5,s1,s2,s6,s3,s1,s3,s3_50_75,15,0
2620,濕季,,2017/8/3,s7,s7,s4,s4,s1,s7,s6,s2,s1,s3,s2_25_50,29,0
2621,濕季,,2017/8/4,s7,s7,s4,s5,s1,s7,s6,s4,s1,s3,s3_50_75,17,0
2622,濕季,,2017/8/5,s7,s7,s4,s3,s1,s7,s6,s2,s1,s3,s3_50_75,15,0
2623,濕季,,2017/8/6,s7,s7,s4,s2,s4,s7,s6,s3,s1,s3,s3_50_75,17,0
2624,濕季,,2017/8/7,s7,s6,s4,s2,s3,s7,s6,s2,s1,s3,s3_50_75,16,0
2625,濕季,,2017/8/8,s7,s6,s4,s1,s4,s7,s6,s3,s1,s3,s3_50_75,11,0
2626,濕季,,2017/8/9,s7,s6,s4,s1,s5,s7,s6,s3,s1,s3,s2_25_50,10,0
2627,濕季,,2017/8/10,s7,s6,s4,s5,s2,s3,s6,s2,s5,s3,s2_25_50,14,0
2628,濕季,,2017/8/11,s7,s6,s4,s3,s2,s7,s6,s3,s1,s3,s2_25_50,19,0
2629,濕季,,2017/8/12,s7,s6,s4,s4,s1,s7,s6,s3,s1,s3,s2_25_50,15,0
2630,濕季,,2017/8/13,s7,s6,s4,s4,s2,s7,s6,s3,s1,s3,s2_25_50,13,0
2631,濕季,,2017/8/14,s7,s6,s4,s1,s2,s7,s6,s3,s1,s3,s2_25_50,9,0
2632,濕季,,2017/8/15,s7,s5,s4,s1,s1,s7,s6,s3,s1,s3,s2_25_50,11,0
2633,濕季,,2017/8/16,s7,s5,s4,s3,s1,s7,s6,s3,s1,s3,s2_25_50,8,0
2634,濕季,,2017/8/17,s7,s5,s4,s1,s1,s7,s6,s4,s1,s3,s2_25_50,14,0
2635,濕季,,2017/8/18,s7,s5,s4,s3,s1,s7,s6,s1,s1,s3,s2_25_50,21,0
2636,濕季,,2017/8/19,s7,s5,s4,s1,s1,s7,s6,s4,s1,s3,s2_25_50,22,0
2637,濕季,,2017/8/20,s7,s5,s4,s1,s1,s7,s6,s1,s1,s3,s4_75_100,15,0
2638,濕季,,2017/8/21,s7,s4,s4,s1,s1,s7,s6,s2,s1,s3,s3_50_75,25,0
2639,濕季,,2017/8/22,s7,s5,s4,s6,s1,s1,s6,s1,s4,s3,s2_25_50,40,0
2640,濕季,,2017/8/23,s7,s6,s4,s6,s1,s1,s6,s2,s5,s3,s2_25_50,15,0
2641,濕季,,2017/8/24,s7,s6,s4,s6,s1,s7,s6,s2,s5,s3,s2_25_50,18,0
2642,濕季,,2017/8/25,s7,s5,s4,s6,s1,s2,s6,s1,s1,s3,s3_50_75,19,0
2643,濕季,,2017/8/26,s7,s5,s4,s5,s1,s3,s6,s1,s1,s3,s3_50_75,41,0
2644,濕季,,2017/8/27,s7,s6,s4,s6,s1,s4,s6,s4,s5,s3,s2_25_50,48,0
2645,濕季,,2017/8/28,s7,s5,s4,s5,s1,s7,s6,s2,s1,s3,s3_50_75,10,0
2646,濕季,,2017/8/29,s7,s5,s4,s5,s1,s7,s6,s4,s1,s3,s3_50_75,27,0
2647,濕季,,2017/8/30,s7,s4,s4,s2,s1,s7,s6,s1,s1,s3,s3_50_75,39,0
2648,濕季,,2017/8/31,s7,s4,s4,s4,s1,s1,s6,s1,s1,s3,s3_50_75,33,0
2649,濕季,,2017/9/1,s7,s4,s4,s5,s1,s1,s6,s1,s1,s3,s3_50_75,37,0
2650,濕季,,2017/9/2,s7,s5,s4,s5,s1,s2,s6,s2,s5,s3,s2_25_50,31,0
2651,濕季,,2017/9/3,s7,s5,s4,s6,s1,s2,s6,s2,s3,s3,s2_25_50,12,0
2652,濕季,,2017/9/4,s7,s4,s4,s6,s1,s7,s6,s1,s1,s3,s3_50_75,17,0
2653,濕季,,2017/9/5,s7,s4,s4,s6,s1,s7,s6,s4,s1,s3,s2_25_50,24,0
2654,濕季,,2017/9/6,s7,s3,s4,s5,s1,s7,s6,s3,s1,s3,s3_50_75,15,0
2655,濕季,,2017/9/7,s7,s4,s4,s6,s1,s2,s6,s1,s4,s3,s2_25_50,17,0
2656,濕季,,2017/9/8,s7,s3,s4,s6,s1,s2,s6,s2,s1,s3,s2_25_50,9,0
2657,濕季,,2017/9/9,s7,s3,s4,s6,s1,s3,s6,s2,s1,s3,s2_25_50,17,0
2658,濕季,,2017/9/10,s7,s3,s4,s5,s1,s3,s6,s2,s1,s3,s2_25_50,16,0
2659,濕季,,2017/9/11,s7,s2,s4,s2,s1,s7,s6,s4,s1,s3,s3_50_75,17,0
2660,濕季,,2017/9/12,s7,s3,s4,s3,s1,s7,s6,s1,s1,s3,s4_75_100,18,0
2661,濕季,,2017/9/13,s7,s1,s4,s2,s1,s7,s6,s1,s1,s3,s3_50_75,20,0
2662,濕季,,2017/9/14,s7,s1,s4,s1,s1,s7,s6,s1,s1,s3,s3_50_75,14,0
2663,濕季,,2017/9/15,s7,s1,s4,s1,s1,s7,s6,s2,s1,s3,s3_50_75,24,0
2664,濕季,,2017/9/16,s7,s1,s4,s1,s1,s7,s6,s2,s1,s3,s3_50_75,28,0
2665,濕季,,2017/9/17,s7,s1,s4,s1,s1,s7,s6,s4,s1,s3,s3_50_75,32,0
2666,濕季,,2017/9/18,s7,s1,s4,s1,s1,s7,s6,s1,s1,s3,s4_75_100,34,0
2667,濕季,,2017/9/19,s7,s1,s4,s4,s1,s7,s6,s1,s1,s3,s4_75_100,39,0
2668,濕季,,2017/9/20,s7,s1,s4,s1,s1,s7,s6,s1,s1,s3,s3_50_75,42,0
2669,濕季,,2017/9/21,s7,s1,s4,s1,s1,s7,s6,s2,s1,s3,s3_50_75,42,0
2670,濕季,,2017/9/22,s7,s1,s4,s4,s1,s7,s6,s2,s1,s3,s3_50_75,37,0
2671,濕季,,2017/9/23,s7,s1,s4,s5,s1,s7,s6,s4,s1,s3,s3_50_75,36,0
2672,濕季,,2017/9/24,s7,s1,s4,s5,s1,s7,s6,s2,s1,s3,s2_25_50,46,0
2673,濕季,,2017/9/25,s7,s1,s4,s4,s1,s3,s6,s1,s1,s3,s2_25_50,23,0
2674,濕季,,2017/9/26,s7,s1,s4,s2,s1,s7,s6,s2,s1,s3,s3_50_75,15,0
2675,濕季,,2017/9/27,s7,s1,s4,s2,s1,s7,s6,s2,s1,s3,s3_50_75,19,0
2676,濕季,,2017/9/28,s7,s1,s4,s3,s1,s7,s6,s4,s1,s3,s4_75_100,27,0
2677,濕季,,2017/9/29,s7,s1,s4,s4,s1,s7,s6,s1,s1,s3,s3_50_75,31,0
2678,濕季,,2017/9/30,s7,s1,s4,s3,s1,s7,s6,s3,s1,s3,s3_50_75,21,0
2679,濕季,,2017/10/1,s7,s1,s1,s1,s1,s7,s6,s4,s1,s3,s3_50_75,41,0
2680,濕季,,2017/10/2,s7,s1,s1,s5,s1,s7,s6,s4,s1,s3,s3_50_75,43,0
2681,濕季,,2017/10/3,s7,s1,s1,s4,s1,s7,s6,s1,s1,s3,s3_50_75,34,0
2682,濕季,,2017/10/4,s7,s1,s1,s1,s1,s1,s6,s1,s1,s3,s3_50_75,16,0
2683,濕季,,2017/10/5,s7,s1,s1,s2,s1,s7,s6,s1,s1,s3,s3_50_75,22,0
2684,濕季,,2017/10/6,s7,s1,s1,s4,s1,s7,s6,s4,s1,s3,s3_50_75,25,0
2685,濕季,,2017/10/7,s7,s1,s1,s1,s1,s7,s6,s1,s1,s3,s3_50_75,17,0
2686,濕季,,2017/10/8,s7,s1,s1,s1,s1,s7,s6,s1,s1,s3,s4_75_100,24,0
2687,濕季,,2017/10/9,s7,s1,s1,s4,s1,s1,s6,s2,s1,s3,s3_50_75,43,0
2688,濕季,,2017/10/10,s7,s1,s1,s1,s1,s7,s6,s1,s1,s3,s4_75_100,49,0
2689,濕季,,2017/10/11,s7,s1,s1,s1,s1,s7,s6,s2,s1,s3,s3_50_75,50,0
2690,濕季,,2017/10/12,s7,s1,s1,s1,s1,s2,s6,s1,s1,s3,s4_75_100,7,0
2691,濕季,,2017/10/13,s7,s1,s1,s3,s4,s2,s6,s1,s5,s3,s2_25_50,11,0
2692,濕季,,2017/10/14,s6,s1,s1,s6,s1,s1,s6,s1,s5,s3,s2_25_50,21,0
2693,濕季,,2017/10/15,s7,s1,s1,s6,s1,s1,s6,s2,s5,s3,s2_25_50,15,0
2694,濕季,,2017/10/16,s7,s1,s1,s6,s1,s1,s6,s1,s1,s3,s2_25_50,14,0
2695,濕季,,2017/10/17,s7,s1,s1,s6,s1,s2,s6,s1,s1,s3,s2_25_50,12,0
2696,濕季,,2017/10/18,s7,s1,s1,s6,s1,s2,s5,s1,s1,s3,s2_25_50,16,0
2697,濕季,,2017/10/19,s6,s1,s1,s5,s1,s7,s5,s1,s1,s3,s3_50_75,12,0
2698,濕季,,2017/10/20,s4,s1,s1,s4,s3,s7,s5,s1,s1,s3,s4_75_100,12,0
2699,濕季,,2017/10/21,s3,s1,s1,s1,s4,s7,s3,s1,s1,s3,s3_50_75,47,0
2700,濕季,,2017/10/22,s3,s1,s1,s1,s1,s7,s2,s1,s1,s3,s4_75_100,27,0
2701,濕季,,2017/10/23,s3,s1,s1,s1,s1,s7,s3,s1,s1,s3,s3_50_75,47,0
2702,濕季,,2017/10/24,s4,s1,s1,s1,s1,s7,s3,s1,s1,s3,s3_50_75,26,0
2703,濕季,,2017/10/25,s3,s1,s1,s1,s1,s7,s4,s1,s1,s3,s3_50_75,19,0
2704,濕季,,2017/10/26,s3,s1,s1,s1,s1,s7,s4,s1,s1,s3,s4_75_100,48,0
2705,濕季,,2017/10/27,s3,s1,s1,s1,s1,s7,s3,s1,s1,s3,s3_50_75,86,0
2706,濕季,,2017/10/28,s3,s1,s1,s1,s1,s7,s2,s1,s1,s3,s4_75_100,30,0
2707,濕季,,2017/10/29,s2,s1,s1,s1,s3,s7,s3,s1,s1,s3,s5_100_125,37,0
2708,濕季,,2017/10/30,s3,s1,s1,s1,s3,s7,s2,s1,s1,s3,s3_50_75,70,0
2709,濕季,,2017/10/31,s4,s1,s1,s1,s1,s7,s2,s1,s1,s5,s3_50_75,15,0
2710,乾季,,2017/11/1,s4,s1,s1,s4,s1,s7,s3,s1,s1,s5,s3_50_75,21,0
2711,乾季,,2017/11/2,s3,s1,s1,s5,s1,s2,s5,s1,s2,s5,s3_50_75,20,0
2712,乾季,,2017/11/3,s1,s1,s1,s6,s1,s1,s3,s1,s1,s5,s6_125_up,104,0
2713,乾季,,2017/11/4,s3,s1,s1,s1,s5,s2,s3,s1,s1,s5,s3_50_75,35,0
2714,乾季,,2017/11/5,s4,s1,s1,s1,s1,s2,s5,s1,s1,s5,s3_50_75,17,0
2715,乾季,,2017/11/6,s6,s1,s1,s2,s1,s1,s6,s4,s1,s5,s4_75_100,23,0
2716,乾季,,2017/11/7,s6,s1,s1,s5,s1,s3,s6,s1,s1,s5,s3_50_75,46,0
2717,乾季,,2017/11/8,s6,s1,s1,s5,s1,s7,s5,s1,s1,s5,s4_75_100,41,0
2718,乾季,,2017/11/9,s6,s1,s1,s2,s1,s7,s5,s1,s1,s5,s4_75_100,28,0
2719,乾季,,2017/11/10,s4,s1,s1,s6,s1,s2,s5,s2,s1,s5,s4_75_100,96,0
2720,乾季,,2017/11/11,s3,s1,s1,s5,s1,s1,s3,s1,s1,s5,s2_25_50,100,0
2721,乾季,,2017/11/12,s4,s1,s1,s5,s1,s1,s3,s1,s1,s5,s2_25_50,95,0
2722,乾季,,2017/11/13,s5,s1,s1,s6,s1,s1,s3,s1,s2,s5,s2_25_50,17,0
2723,乾季,,2017/11/14,s5,s1,s1,s6,s1,s2,s4,s1,s2,s5,s3_50_75,17,0
2724,乾季,,2017/11/20,s3,s1,s1,s5,s1,s1,s1,s1,s2,s5,s2_25_50,12,0
2725,乾季,,2017/11/21,s1,s1,s1,s5,s1,s2,s2,s4,s1,s5,s2_25_50,20,0
2726,乾季,,2017/11/22,s1,s1,s1,s6,s1,s1,s1,s1,s1,s5,s4_75_100,14,0
2727,乾季,,2017/11/23,s1,s1,s1,s1,s3,s7,s1,s1,s1,s5,s3_50_75,43,0
2728,乾季,,2017/11/24,s1,s1,s1,s1,s1,s1,s1,s1,s1,s5,s2_25_50,24,0
2729,乾季,,2017/11/25,s1,s1,s1,s5,s1,s1,s1,s1,s1,s5,s2_25_50,18,0
2730,乾季,,2017/11/26,s3,s1,s1,s5,s1,s2,s1,s1,s1,s5,s3_50_75,18,0
2731,乾季,,2017/11/27,s4,s1,s1,s4,s1,s7,s2,s1,s1,s5,s4_75_100,18,0
2732,乾季,,2017/11/28,s5,s1,s1,s6,s1,s2,s3,s2,s1,s5,s5_100_125,35,0
2733,乾季,,2017/11/29,s3,s1,s1,s6,s1,s2,s4,s3,s1,s5,s2_25_50,81,0
2734,乾季,,2017/11/30,s1,s1,s1,s6,s1,s1,s2,s1,s1,s5,s2_25_50,17,0
2735,乾季,,2017/12/1,s3,s1,s1,s3,s1,s1,s1,s1,s1,s5,s3_50_75,13,0
2736,乾季,,2017/12/2,s1,s1,s1,s4,s1,s1,s1,s1,s1,s5,s2_25_50,27,0
2737,乾季,,2017/12/3,s1,s1,s1,s4,s1,s2,s1,s1,s1,s5,s4_75_100,10,0
2738,乾季,,2017/12/4,s1,s1,s1,s1,s4,s7,s1,s1,s1,s5,s3_50_75,52,0
2739,乾季,,2017/12/5,s1,s1,s1,s1,s3,s5,s1,s1,s1,s5,s3_50_75,36,0
2740,乾季,,2017/12/6,s1,s1,s1,s1,s1,s1,s1,s1,s1,s5,s2_25_50,20,0
2741,乾季,,2017/12/7,s1,s1,s1,s6,s1,s1,s1,s1,s3,s5,s6_125_up,20,0
2742,乾季,,2017/12/8,s1,s1,s1,s1,s4,s1,s1,s1,s2,s5,s2_25_50,69,0
2743,乾季,,2017/12/9,s1,s1,s1,s6,s1,s1,s1,s1,s3,s5,s3_50_75,20,0
2744,乾季,,2017/12/10,s1,s1,s1,s4,s1,s7,s1,s1,s1,s5,s4_75_100,36,0
2745,乾季,,2017/12/11,s1,s1,s1,s1,s1,s7,s1,s1,s1,s5,s2_25_50,34,0
2746,乾季,,2017/12/12,s1,s1,s1,s3,s1,s1,s1,s1,s2,s5,s3_50_75,15,0
2747,乾季,,2017/12/13,s1,s1,s1,s1,s1,s2,s1,s1,s1,s5,s3_50_75,19,0
2748,乾季,,2017/12/14,s1,s1,s1,s1,s1,s7,s2,s1,s1,s5,s3_50_75,18,0
2749,乾季,,2017/12/15,s1,s1,s1,s5,s1,s7,s1,s1,s1,s5,s3_50_75,21,0
2750,乾季,,2017/12/16,s1,s1,s1,s5,s4,s1,s1,s1,s1,s5,s3_50_75,36,0
2751,乾季,,2017/12/17,s1,s1,s1,s1,s4,s1,s1,s1,s1,s5,s2_25_50,41,0
2752,乾季,,2017/12/18,s1,s1,s1,s1,s2,s1,s1,s1,s1,s5,s2_25_50,8,0
2753,乾季,,2017/12/19,s1,s1,s1,s4,s5,s1,s1,s1,s1,s5,s3_50_75,28,0
2754,乾季,,2017/12/20,s1,s1,s1,s1,s4,s7,s1,s1,s1,s5,s3_50_75,34,0
2755,乾季,,2017/12/21,s1,s1,s1,s1,s1,s7,s1,s1,s1,s5,s5_100_125,27,0
2756,乾季,,2017/12/22,s1,s1,s1,s1,s1,s7,s1,s1,s1,s5,s6_125_up,66,0
2757,乾季,,2017/12/23,s1,s1,s1,s4,s1,s7,s1,s2,s1,s5,s6_125_up,103,0
2758,乾季,,2017/12/24,s1,s1,s1,s2,s1,s7,s1,s1,s1,s5,s5_100_125,116,0
2759,乾季,,2017/12/25,s1,s1,s1,s1,s3,s7,s1,s1,s1,s5,s4_75_100,53,0
2760,乾季,,2017/12/26,s1,s1,s1,s1,s1,s7,s1,s1,s1,s5,s5_100_125,41,0
2761,乾季,,2017/12/27,s1,s1,s1,s1,s1,s7,s1,s4,s1,s5,s6_125_up,35,0
2762,乾季,,2017/12/28,s1,s1,s1,s5,s1,s1,s1,s2,s1,s5,s4_75_100,71,0
2763,乾季,,2017/12/29,s1,s1,s1,s6,s1,s2,s1,s1,s1,s5,s3_50_75,28,0
2764,乾季,,2017/12/30,s1,s1,s1,s4,s1,s7,s1,s1,s1,s5,s6_125_up,30,0
3352,乾季,豐原訓練,2015/1/1,s1,s1,s2,s1,s5,s7,s1,s1,s1,s4,s4_75_100,42,0
3353,乾季,,2015/1/2,s1,s1,s2,s1,s5,s7,s1,s1,s1,s4,s3_50_75,36,0
3354,乾季,,2015/1/3,s1,s1,s2,s1,s1,s7,s1,s1,s1,s4,s6_125_up,63,0
3355,乾季,,2015/1/4,s1,s1,s2,s1,s1,s7,s1,s1,s1,s4,s5_100_125,51,0
3356,乾季,,2015/1/5,s1,s1,s2,s1,s1,s7,s1,s1,s1,s4,s5_100_125,45,0
3357,乾季,,2015/1/6,s1,s1,s2,s1,s4,s1,s1,s1,s1,s4,s6_125_up,76,0
3358,乾季,,2015/1/7,s1,s1,s2,s5,s5,s2,s1,s1,s1,s4,s5_100_125,77,0
3359,乾季,,2015/1/8,s1,s1,s2,s1,s5,s7,s1,s1,s1,s4,s4_75_100,49,0
3360,乾季,,2015/1/9,s1,s1,s2,s1,s5,s7,s1,s1,s1,s4,s3_50_75,37,0
3361,乾季,,2015/1/10,s1,s1,s2,s1,s5,s7,s1,s1,s1,s4,s4_75_100,31,0
3362,乾季,,2015/1/11,s1,s1,s2,s1,s1,s7,s1,s1,s1,s4,s3_50_75,37,0
3363,乾季,,2015/1/12,s1,s1,s2,s1,s1,s7,s1,s1,s1,s4,s5_100_125,55,0
3364,乾季,,2015/1/13,s1,s1,s2,s2,s2,s2,s1,s1,s5,s4,s4_75_100,59,0
3365,乾季,,2015/1/14,s1,s3,s2,s5,s5,s7,s1,s1,s4,s4,s3_50_75,13,0
3366,乾季,,2015/1/15,s1,s1,s2,s1,s5,s7,s1,s1,s1,s4,s3_50_75,39,0
3367,乾季,,2015/1/16,s1,s1,s2,s5,s5,s7,s1,s1,s1,s4,s4_75_100,45,0
3368,乾季,,2015/1/17,s1,s1,s2,s1,s5,s7,s1,s1,s1,s4,s5_100_125,67,0
3369,乾季,,2015/1/18,s1,s1,s2,s1,s5,s6,s1,s1,s1,s4,s5_100_125,65,0
3370,乾季,,2015/1/19,s1,s1,s2,s1,s5,s7,s1,s1,s1,s4,s4_75_100,47,0
3371,乾季,,2015/1/20,s1,s1,s2,s2,s2,s3,s1,s4,s1,s4,s5_100_125,68,0
3372,乾季,,2015/1/21,s1,s1,s2,s5,s5,s2,s1,s1,s1,s4,s4_75_100,40,0
3373,乾季,,2015/1/22,s1,s1,s2,s1,s5,s7,s1,s1,s1,s4,s6_125_up,76,1
